spearman_rho,kendall_tau,exact_rank_agreement,top_rank_agreement,reference_top,comparison_top,repetition,assignment_seed,planning_horizon,weight_scheme
0.9999999999999999,1.0,1,1,A1,A1,760,801,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,761,802,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A1,A1,761,802,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,761,802,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,761,802,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,761,802,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,761,802,125.0,criticality_heavy
0.8999999999999998,0.8,0,0,A1,A2,761,802,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,761,802,125.0,severity_heavy
0.8999999999999998,0.8,0,0,A1,A2,761,802,150.0,equal
0.8999999999999998,0.8,0,0,A1,A2,761,802,150.0,criticality_heavy
0.8999999999999998,0.8,0,0,A1,A2,761,802,150.0,throughput_heavy
0.8999999999999998,0.8,0,0,A1,A2,761,802,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,762,803,100.0,equal
1.0,1.0,1,1,A1,A1,762,803,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,0,A1,A5,762,803,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,762,803,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,762,803,125.0,equal
1.0,1.0,1,1,A1,A1,762,803,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,762,803,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,762,803,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,762,803,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,762,803,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,762,803,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,762,803,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,763,804,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A2,A2,763,804,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,763,804,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,763,804,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,763,804,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,763,804,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,763,804,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,763,804,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,763,804,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,763,804,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,763,804,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,763,804,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,764,805,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,764,805,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,764,805,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,764,805,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,764,805,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,764,805,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,764,805,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,764,805,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A3,A3,764,805,150.0,equal
0.8999999999999998,0.8,0,1,A3,A3,764,805,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,764,805,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A3,A3,764,805,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,765,806,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A2,A2,765,806,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,765,806,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,765,806,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,765,806,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,765,806,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,765,806,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,765,806,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A2,A2,765,806,150.0,equal
0.8999999999999998,0.8,0,1,A2,A2,765,806,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,765,806,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,765,806,150.0,severity_heavy
1.0,1.0,1,1,A5,A5,766,807,100.0,equal
1.0,1.0,1,1,A5,A5,766,807,100.0,criticality_heavy
1.0,1.0,1,1,A5,A5,766,807,100.0,throughput_heavy
1.0,1.0,1,1,A5,A5,766,807,100.0,severity_heavy
1.0,1.0,1,1,A5,A5,766,807,125.0,equal
1.0,1.0,1,1,A5,A5,766,807,125.0,criticality_heavy
1.0,1.0,1,1,A5,A5,766,807,125.0,throughput_heavy
1.0,1.0,1,1,A5,A5,766,807,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A5,A5,766,807,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A5,A5,766,807,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A5,A5,766,807,150.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,0,A5,A3,766,807,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A5,A5,767,808,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A5,A5,767,808,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A5,A5,767,808,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A5,A5,767,808,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A5,A5,767,808,125.0,equal
0.9999999999999999,1.0,1,1,A5,A5,767,808,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A5,A5,767,808,125.0,throughput_heavy
0.8999999999999998,0.8,0,0,A5,A3,767,808,125.0,severity_heavy
0.8999999999999998,0.8,0,0,A5,A3,767,808,150.0,equal
0.8999999999999998,0.8,0,0,A5,A3,767,808,150.0,criticality_heavy
0.8999999999999998,0.8,0,0,A5,A3,767,808,150.0,throughput_heavy
0.8999999999999998,0.8,0,0,A5,A3,767,808,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,768,809,100.0,equal
1.0,1.0,1,1,A1,A1,768,809,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,768,809,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,768,809,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,768,809,125.0,equal
1.0,1.0,1,1,A1,A1,768,809,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,768,809,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,768,809,125.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,1,A1,A1,768,809,150.0,equal
0.8720815992723809,0.7378647873726218,0,1,A1,A1,768,809,150.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,1,A1,A1,768,809,150.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,1,A1,A1,768,809,150.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,0,A3,A4,769,810,100.0,equal
0.8720815992723809,0.7378647873726218,0,0,A3,A4,769,810,100.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,0,A3,A4,769,810,100.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,0,A3,A4,769,810,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,769,810,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,769,810,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,769,810,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,769,810,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A3,A3,769,810,150.0,equal
0.8999999999999998,0.8,0,1,A3,A3,769,810,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,769,810,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A3,A3,769,810,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,770,811,100.0,equal
1.0,1.0,1,1,A1,A1,770,811,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,770,811,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,770,811,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,770,811,125.0,equal
1.0,1.0,1,1,A1,A1,770,811,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,770,811,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,770,811,125.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,1,A1,A1,770,811,150.0,equal
0.8720815992723809,0.7378647873726218,0,1,A1,A1,770,811,150.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,1,A1,A1,770,811,150.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,1,A1,A1,770,811,150.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,0,A3,A5,771,812,100.0,equal
0.8720815992723809,0.7378647873726218,0,0,A3,A5,771,812,100.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,0,A3,A5,771,812,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,771,812,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,771,812,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,771,812,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,771,812,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,771,812,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,771,812,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,771,812,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,771,812,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,771,812,150.0,severity_heavy
1.0,1.0,1,1,A2,A2,772,813,100.0,equal
1.0,1.0,1,1,A2,A2,772,813,100.0,criticality_heavy
1.0,1.0,1,1,A2,A2,772,813,100.0,throughput_heavy
1.0,1.0,1,1,A2,A2,772,813,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,772,813,125.0,equal
1.0,1.0,1,1,A2,A2,772,813,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,772,813,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,772,813,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,772,813,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A2,A2,772,813,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,772,813,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,772,813,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,773,814,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,773,814,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,773,814,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,773,814,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,773,814,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,773,814,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,773,814,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,773,814,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,773,814,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,773,814,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,773,814,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,773,814,150.0,severity_heavy
1.0,1.0,1,1,A2,A2,774,815,100.0,equal
1.0,1.0,1,1,A2,A2,774,815,100.0,criticality_heavy
1.0,1.0,1,1,A2,A2,774,815,100.0,throughput_heavy
1.0,1.0,1,1,A2,A2,774,815,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,774,815,125.0,equal
1.0,1.0,1,1,A2,A2,774,815,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,774,815,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,774,815,125.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,1,A2,A2,774,815,150.0,equal
0.8720815992723809,0.7378647873726218,0,1,A2,A2,774,815,150.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,1,A2,A2,774,815,150.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,1,A2,A2,774,815,150.0,severity_heavy
1.0,1.0,1,1,A3,A3,775,816,100.0,equal
1.0,1.0,1,1,A3,A3,775,816,100.0,criticality_heavy
1.0,1.0,1,1,A3,A3,775,816,100.0,throughput_heavy
1.0,1.0,1,1,A3,A3,775,816,100.0,severity_heavy
1.0,1.0,1,1,A3,A3,775,816,125.0,equal
1.0,1.0,1,1,A3,A3,775,816,125.0,criticality_heavy
1.0,1.0,1,1,A3,A3,775,816,125.0,throughput_heavy
1.0,1.0,1,1,A3,A3,775,816,125.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,1,A3,A3,775,816,150.0,equal
0.8720815992723809,0.7378647873726218,0,1,A3,A3,775,816,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,775,816,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,775,816,150.0,severity_heavy
1.0,1.0,1,1,A3,A3,776,817,100.0,equal
1.0,1.0,1,1,A3,A3,776,817,100.0,criticality_heavy
1.0,1.0,1,1,A3,A3,776,817,100.0,throughput_heavy
1.0,1.0,1,1,A3,A3,776,817,100.0,severity_heavy
1.0,1.0,1,1,A3,A3,776,817,125.0,equal
1.0,1.0,1,1,A3,A3,776,817,125.0,criticality_heavy
1.0,1.0,1,1,A3,A3,776,817,125.0,throughput_heavy
1.0,1.0,1,1,A3,A3,776,817,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,776,817,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A3,A3,776,817,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,776,817,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,776,817,150.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,0,A1,A4,777,818,100.0,equal
0.8720815992723809,0.7378647873726218,0,0,A1,A4,777,818,100.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,0,A1,A4,777,818,100.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,0,A1,A4,777,818,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,777,818,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,777,818,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,777,818,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,777,818,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,777,818,150.0,equal
0.8999999999999998,0.8,0,1,A1,A1,777,818,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A1,A1,777,818,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,777,818,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,778,819,100.0,equal
0.8947368421052632,0.7777777777777778,0,1,A1,A1,778,819,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,778,819,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,778,819,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,778,819,125.0,equal
1.0,1.0,1,1,A1,A1,778,819,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,778,819,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,778,819,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,778,819,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,778,819,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,778,819,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,778,819,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,779,820,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,779,820,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,779,820,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,779,820,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,779,820,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,779,820,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,779,820,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,779,820,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,779,820,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,779,820,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,779,820,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,779,820,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,780,821,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,780,821,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,780,821,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,780,821,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,780,821,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,780,821,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,780,821,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,780,821,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,780,821,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,780,821,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,780,821,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,780,821,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,781,822,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,781,822,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,781,822,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,781,822,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,781,822,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,781,822,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,781,822,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,781,822,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,781,822,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,781,822,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,781,822,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,781,822,150.0,severity_heavy
1.0,1.0,1,1,A2,A2,782,823,100.0,equal
1.0,1.0,1,1,A2,A2,782,823,100.0,criticality_heavy
1.0,1.0,1,1,A2,A2,782,823,100.0,throughput_heavy
1.0,1.0,1,1,A2,A2,782,823,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,782,823,125.0,equal
1.0,1.0,1,1,A2,A2,782,823,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,782,823,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,782,823,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,782,823,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A2,A2,782,823,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,782,823,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,782,823,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,783,824,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A1,A1,783,824,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,783,824,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,783,824,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,783,824,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,783,824,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,783,824,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,783,824,125.0,severity_heavy
0.8999999999999998,0.8,0,0,A1,A2,783,824,150.0,equal
0.9999999999999999,1.0,1,1,A1,A1,783,824,150.0,criticality_heavy
0.8999999999999998,0.8,0,0,A1,A2,783,824,150.0,throughput_heavy
0.7999999999999999,0.6,0,0,A1,A2,783,824,150.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,784,825,100.0,equal
0.9999999999999999,1.0,1,1,A2,A2,784,825,100.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,784,825,100.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,784,825,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,784,825,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,784,825,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,784,825,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,784,825,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,784,825,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,784,825,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,784,825,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,784,825,150.0,severity_heavy
0.8207826816681234,0.7378647873726218,0,1,A2,A2,785,826,100.0,equal
0.8207826816681234,0.7378647873726218,0,1,A2,A2,785,826,100.0,criticality_heavy
0.8207826816681234,0.7378647873726218,0,1,A2,A2,785,826,100.0,throughput_heavy
0.8207826816681234,0.7378647873726218,0,1,A2,A2,785,826,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,785,826,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,785,826,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,785,826,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,785,826,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,785,826,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,785,826,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,785,826,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,785,826,150.0,severity_heavy
1.0,1.0,1,1,A3,A3,786,827,100.0,equal
1.0,1.0,1,1,A3,A3,786,827,100.0,criticality_heavy
1.0,1.0,1,1,A3,A3,786,827,100.0,throughput_heavy
1.0,1.0,1,1,A3,A3,786,827,100.0,severity_heavy
1.0,1.0,1,1,A3,A3,786,827,125.0,equal
1.0,1.0,1,1,A3,A3,786,827,125.0,criticality_heavy
1.0,1.0,1,1,A3,A3,786,827,125.0,throughput_heavy
1.0,1.0,1,1,A3,A3,786,827,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,786,827,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A3,A3,786,827,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,786,827,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,786,827,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,787,828,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A1,A1,787,828,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,787,828,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,787,828,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,787,828,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,787,828,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,787,828,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,787,828,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A1,A1,787,828,150.0,equal
0.8999999999999998,0.8,0,1,A1,A1,787,828,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A1,A1,787,828,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A1,A1,787,828,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,788,829,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A2,A2,788,829,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,788,829,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,788,829,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,788,829,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,788,829,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,788,829,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,788,829,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,788,829,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,788,829,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,788,829,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,788,829,150.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,789,830,100.0,equal
0.9999999999999999,1.0,1,1,A2,A2,789,830,100.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,789,830,100.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,789,830,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,789,830,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,789,830,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,789,830,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,789,830,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,789,830,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,789,830,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,789,830,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,789,830,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,790,831,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A1,A1,790,831,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,790,831,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,790,831,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,790,831,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,790,831,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,790,831,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,790,831,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,790,831,150.0,equal
0.9999999999999999,1.0,1,1,A1,A1,790,831,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,790,831,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,790,831,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,791,832,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A1,A1,791,832,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,791,832,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,791,832,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,791,832,125.0,equal
